"Id","SalePrice"
2850,281973.193799121
2851,229010.447010375
2852,238794.610515907
2853,221426.185806889
2854,137553.557106017
2855,206001.066522761
2856,188039.360122016
2857,190802.330987685
2858,201564.959626282
2859,111068.196272703
2860,135834.425430482
2861,119870.339967391
2862,196681.871758171
2863,122245.42333165
2864,237709.5275029
2865,142754.363790401
2866,144819.530619078
2867,97784.1643642914
2868,97854.63031875
2869,93971.7088072384
2870,124545.314456819
2871,77746.1588565747
2872,49742.9957024518
2873,92453.244531658
2874,146476.420658218
2875,111682.809328122
2876,164296.389103416
2877,137013.240526929
2878,134762.199819256
2879,131609.287241357
2880,98952.4603505907
2881,127644.461001124
2882,159156.352043303
2883,171694.374584179
2884,193928.666076917
2885,167273.132732271
2886,205330.108012383
2887,92453.658196347
2888,144251.414728271
2889,59864.5468040683
2890,84027.4680945419
2891,132913.061957759
2892,60027.798178996
2893,91173.1449037658
2894,59584.8494210543
2895,309060.021982041
2896,262344.870115428
2897,215260.407520378
2898,148562.202682813
2899,217483.010695367
2900,158845.551898129
2901,209408.493568444
2902,202757.811676746
2903,328384.505149809
2904,340525.5868623
2905,87994.0609063597
2906,192060.59277619
2907,114709.406263526
2908,127681.686517505
2909,156355.384617042
2910,78838.3699526605
2911,82005.1393959969
2912,154995.581990064
2913,83205.1279464643
2914,80027.5103604371
2915,88843.0669230108
2916,83787.5591729553
2917,160361.44006994
2918,116013.048997736
2919,228694.180915314
