"Id","SalePrice"
2850,288243.94519648
2851,231915.160511937
2852,240503.73431493
2853,227631.65083232
2854,142645.818703084
2855,207312.886050069
2856,193824.705767265
2857,192557.029650459
2858,204798.59630885
2859,116899.072223692
2860,128311.315189863
2861,126466.91057177
2862,191455.331206477
2863,131885.319509576
2864,236600.461881928
2865,149209.582517294
2866,153922.676331887
2867,100198.068969626
2868,102871.046572933
2869,93668.2192869734
2870,124794.957854955
2871,80946.4897653542
2872,48636.6727061138
2873,98484.5359162968
2874,147370.370273315
2875,116649.827640988
2876,170896.968766937
2877,141071.380075541
2878,142506.201934409
2879,136880.327647534
2880,104822.418655526
2881,131212.290606582
2882,157914.128260409
2883,177083.442407439
2884,197953.717302512
2885,167566.01769569
2886,207433.003479394
2887,98175.2560850712
2888,141367.877249343
2889,61133.8529903665
2890,81655.2282461038
2891,140017.475786167
2892,60374.4919671489
2893,94511.1831450024
2894,65066.9238061934
2895,299644.736194335
2896,255957.635689534
2897,216536.583417399
2898,153400.336400473
2899,219313.213301673
2900,160694.783859603
2901,206788.964282856
2902,199530.72277621
2903,328073.807501401
2904,336606.850293009
2905,89235.6030986741
2906,201555.624202569
2907,117320.627333583
2908,127053.459038937
2909,160347.421361898
2910,78225.2562053317
2911,86355.363056313
2912,151342.391388217
2913,84824.8241774133
2914,80352.782856958
2915,89514.706179891
2916,84529.6940239893
2917,159909.304314324
2918,119654.745462674
2919,228457.353156095
